Time,X,Y,Z,Gas1L,Gas1R
39200,1.5392401218,0.2278840989,0.3032408059,18555,18425
39300,1.5566191673,0.2248050272,0.3018259108,18555,18426
39400,1.5743072033,0.2207818478,0.3040204644,18555,18426
39500,1.5890918970,0.2189414054,0.3040273190,18555,18426
39600,1.5994594097,0.2171830684,0.3057706058,18553,18426
39700,1.6078501940,0.2186276019,0.3032346964,18553,18426
39800,1.6130369902,0.2165530175,0.3001331389,18553,18437
39900,1.6150730848,0.2147796452,0.2992033660,18553,18437
40000,1.6160120964,0.2143418938,0.2985113263,18553,18437
40100,1.6172811985,0.2135132253,0.2962473035,18557,18437
40200,1.6182651520,0.2127515525,0.3004208803,18557,18437
40300,1.6181117296,0.2125862837,0.2998057604,18557,18426
40400,1.6192421913,0.2124393135,0.3005192280,18557,18426
40500,1.6195421219,0.2119715661,0.2996900082,18557,18426
40600,1.6205443144,0.2121194750,0.3003433049,18565,18426
40700,1.6206974983,0.2113317698,0.2996656895,18565,18426
40800,1.6256376505,0.2114887387,0.2987323403,18565,18430
40900,1.6294181347,0.2100123465,0.2975057364,18565,18430
41000,1.6338535547,0.2089780420,0.2975347340,18565,18430
41100,1.6419694424,0.2073671073,0.2971646488,18566,18430
41200,1.6548521519,0.2050426155,0.2949292660,18566,18430
41300,1.6714980602,0.2074403018,0.2939185798,18566,18426
41400,1.6868125200,0.2096508890,0.2976161242,18566,18426
41500,1.7028893232,0.2103768140,0.2975320518,18566,18426
41600,1.7147152424,0.2082269192,0.2979991734,18564,18426
41700,1.7221804857,0.2075458318,0.2961087823,18564,18426
41800,1.7263003588,0.2000649571,0.2940246761,18564,18424
41900,1.7268248796,0.1947632432,0.2951386869,18564,18424
42000,1.7254954576,0.1944124848,0.2965859175,18564,18424
42100,1.7241810560,0.1925915182,0.2971887887,18573,18424
42200,1.7231684923,0.1918976605,0.2996545732,18573,18424
42300,1.7228513956,0.1910981685,0.3026878238,18573,18420
42400,1.7222851515,0.1907880604,0.3043966293,18573,18420
42500,1.7236250639,0.1905531287,0.3042733669,18573,18420
42600,1.7259765863,0.1899342537,0.3042714000,18567,18420
42700,1.7268332243,0.1905032247,0.3028934002,18567,18420
42800,1.7275031805,0.1901308298,0.3011372685,18567,18423
42900,1.7318822145,0.1903527677,0.3002543449,18567,18423
43000,1.7332246304,0.1915486902,0.2990330458,18567,18423
43100,1.7409962416,0.1938035339,0.2985535562,18579,18423
43200,1.7547655106,0.1916277260,0.3009068966,18579,18423
43300,1.7708985806,0.1944512725,0.3007677197,18579,18416
43400,1.7875044346,0.1974019110,0.2987290919,18579,18416
43500,1.8036441803,0.1980306059,0.2990073860,18579,18416
43600,1.8170928955,0.1988854557,0.2979057133,18570,18416
43700,1.8242764473,0.2029172629,0.2972184718,18570,18416
43800,1.8275697231,0.2020633966,0.2959059179,18570,18425
43900,1.8286179304,0.2048317492,0.2949772775,18570,18425
44000,1.8272402287,0.2084900439,0.2953201532,18570,18425
44100,1.8246454000,0.2129899412,0.2959875464,18572,18425
44200,1.8216845989,0.2165849954,0.2966542542,18572,18425
44300,1.8205550909,0.2200908959,0.2982560694,18572,18427
44400,1.8189889193,0.2220886052,0.3006364405,18572,18427
44500,1.8181833029,0.2243968993,0.3017454743,18572,18427
