Time,X,Y,Z
11610,0.9758704901,2.4968185425,0.0262764283
11620,0.9747767448,2.4966967106,0.0276005939
11630,0.9739657640,2.4963374138,0.0317543373
11640,0.9750829935,2.4993636608,0.0267083868
11650,0.9750523567,2.4978950024,0.0287814476
11660,0.9717329144,2.4983308315,0.0351050273
11670,0.9707367420,2.4989428520,0.0375766903
11680,0.9715451002,2.5020861626,0.0319936387
11690,0.9717167616,2.5007703304,0.0328670032
11700,0.9714967608,2.5010042191,0.0334541090
11710,0.9704867601,2.5001406670,0.0347409099
11720,0.9685419798,2.5008156300,0.0373640209
11730,0.9703062773,2.5039896965,0.0328342281
11740,0.9704378843,2.5034461021,0.0330941714
11750,0.9714055061,2.5065102577,0.0329422988
11760,0.9712398052,2.5092966557,0.0341155045
11770,0.9709119797,2.5095252991,0.0283898953
11780,0.9696632624,2.5114059448,0.0292825084
11790,0.9704421759,2.5115051270,0.0283716079
11800,0.9714421630,2.5124437809,0.0292673074
11810,0.9718587399,2.5120558739,0.0221483782
11820,0.9718602896,2.5116686821,0.0216873400
11830,0.9718511701,2.5135319233,0.0210459400
11840,0.9731358886,2.5135319233,0.0191318914
11850,0.9721727967,2.5147490501,0.0189668946
11860,0.9706085324,2.5154850483,0.0191203393
11870,0.9707337022,2.5154459476,0.0198916029
11880,0.9690695405,2.5181796551,0.0192876048
11890,0.9698035717,2.5179886818,0.0188414082
11900,0.9705128074,2.5167226791,0.0225782096
11910,0.9708413482,2.5166420937,0.0232014991
11920,0.9712259173,2.5149018764,0.0231434964
11930,0.9714556932,2.5146858692,0.0270332806
11940,0.9719475508,2.5140943527,0.0269776601
11950,0.9727874398,2.5138916969,0.0274577383
11960,0.9744008183,2.5157027245,0.0284620933
11970,0.9740604758,2.5152804852,0.0275138002
11980,0.9753397107,2.5179369450,0.0328899957
11990,0.9763054848,2.5172080994,0.0323058255
12000,0.9765425324,2.5192396641,0.0339304544
12010,0.9766585231,2.5186922550,0.0352431312
12020,0.9780779481,2.5181727409,0.0366835371
12030,0.9784991145,2.5180621147,0.0393460542
12040,0.9787548184,2.5173282623,0.0370957591
12050,0.9796682000,2.5181617737,0.0378656983
12060,0.9795452952,2.5183625221,0.0385082476
12070,0.9811487198,2.5182111263,0.0408807397
12080,0.9820888042,2.5186953545,0.0409577303
12090,0.9828978777,2.5184018612,0.0415105708
12100,0.9832662344,2.5185103416,0.0425334610
12110,0.9834694862,2.5181128979,0.0432217531
12120,0.9842469096,2.5177409649,0.0452665687
12130,0.9841474891,2.5169394016,0.0459322631
12140,0.9843122959,2.5166375637,0.0466939099
12150,0.9848582149,2.5167558193,0.0475106612
12160,0.9852868915,2.5169270039,0.0492407568
12170,0.9856541753,2.5167369843,0.0498495884
12180,0.9856466651,2.5167946815,0.0503880978
12190,0.9860257506,2.5167324543,0.0507052280
12200,0.9866718054,2.5162551403,0.0513237678
12210,0.9864221215,2.5161943436,0.0495845824
12221,0.9869702458,2.5170004368,0.0497034863
12230,0.9869813919,2.5164690018,0.0502416342
12240,0.9867942333,2.5167467594,0.0504011288
12250,0.9870010018,2.5166828632,0.0488884896
12260,0.9871384501,2.5163531303,0.0489551872
12270,0.9882990122,2.5166926384,0.0497797541
12280,0.9884979725,2.5166354179,0.0498719886
12290,0.9885376096,2.5162460804,0.0499957390
12300,0.9882580638,2.5160660744,0.0482158251
12310,0.9887900949,2.5158066750,0.0483796485
12320,0.9885083437,2.5159168243,0.0482525416
12330,0.9882961512,2.5154325962,0.0483102836
12340,0.9880507588,2.5149898529,0.0440284573
12350,0.9876463413,2.5147936344,0.0437406190
12360,0.9876035452,2.5148496628,0.0434420705
12370,0.9876334667,2.5149798393,0.0432130359
12381,0.9872376919,2.5145189762,0.0428688414
12390,0.9874215126,2.5141530037,0.0412547886
12400,0.9868589044,2.5130143166,0.0406432077
12410,0.9873718023,2.5121960640,0.0415896289
12420,0.9872900844,2.5125267506,0.0414420404
12430,0.9870151877,2.5115144253,0.0426181257
12440,0.9871585965,2.5111064911,0.0426832847
12450,0.9871081710,2.5111916065,0.0426847525
12460,0.9874514937,2.5110113621,0.0423097759
12470,0.9857689142,2.5097358227,0.0480226204
12480,0.9856347442,2.5091037750,0.0494186953
12490,0.9853478670,2.5089428425,0.0500229560
12500,0.9855022430,2.5095751286,0.0512996167
12510,0.9847902656,2.5086016655,0.0523521788
12520,0.9851852655,2.5090246201,0.0508905612
12530,0.9853878617,2.5089786053,0.0514039770
12540,0.9858889580,2.5092101097,0.0518923923
12550,0.9855540395,2.5092227459,0.0526588634
12560,0.9863697290,2.5095109940,0.0535761379
12570,0.9862797260,2.5089364052,0.0545529760
12580,0.9860239029,2.5087494850,0.0553691462
12590,0.9861909747,2.5083603859,0.0559297986
12600,0.9858833551,2.5079028606,0.0565403439
12610,0.9858853221,2.5076558590,0.0573428012
12620,0.9857282043,2.5077748299,0.0579803362
12630,0.9875778556,2.5091874599,0.0612672307
12640,0.9879432917,2.5093088150,0.0645655766
12650,0.9872577786,2.5084564686,0.0671236515
12660,0.9874469638,2.5085189342,0.0680552870
12670,0.9877037406,2.5080587864,0.0689303353
12680,0.9875864983,2.5072965622,0.0698906556
12690,0.9874311090,2.5073881149,0.0675305277
12700,0.9872349501,2.5069792271,0.0679523200
12710,0.9875071049,2.5070436001,0.0686383322
12720,0.9876798987,2.5072588921,0.0695853457
12730,0.9873396158,2.5070588589,0.0700745285
12740,0.9870640039,2.5051412582,0.0672819689
12750,0.9870373011,2.5060596466,0.0718087479
12760,0.9870774746,2.5060393810,0.0723630190
12770,0.9872273803,2.5039145947,0.0730871558
12780,0.9873562455,2.5033288002,0.0709007829
12790,0.9877642989,2.5038635731,0.0719586611
12800,0.9873515368,2.5034027100,0.0722269788
12810,0.9877336621,2.5031545162,0.0721169189
12820,0.9875154495,2.5014219284,0.0744888857
12830,0.9872113466,2.5012450218,0.0662295446
12840,0.9865709543,2.4999539852,0.0651913062
12850,0.9863067269,2.4999122620,0.0661187172
12860,0.9868013859,2.4998610020,0.0670697093
12870,0.9869133830,2.4997913837,0.0635098144
12880,0.9867984653,2.4999680519,0.0629626811
12890,0.9876767993,2.5009939671,0.0624278262
12900,0.9878239036,2.4997162819,0.0632637441
12910,0.9879732728,2.4999306202,0.0595701300
12921,0.9883317947,2.4985446930,0.0588833615
12930,0.9882477522,2.4983587265,0.0590729192
12940,0.9882235527,2.4992282391,0.0594076887
12950,0.9879626632,2.4985179901,0.0585677736
12960,0.9882805943,2.4984745979,0.0588670559
12970,0.9881444573,2.4981405735,0.0584994592
12980,0.9880943894,2.4981753826,0.0585014857
12990,0.9877666831,2.4981377125,0.0583603345
13000,0.9876924753,2.4979257584,0.0579760373
13010,0.9878717661,2.4979095459,0.0578966253
13020,0.9877268076,2.4977674484,0.0578972735
13030,0.9876970649,2.4977302551,0.0578841865
13040,0.9880592227,2.4974198341,0.0580191948
13050,0.9879018664,2.4973709583,0.0577274077
13060,0.9876849055,2.4972891808,0.0577374510
13070,0.9868702888,2.4955868721,0.0576180592
13081,0.9872586131,2.4949593544,0.0632735193
13090,0.9874016643,2.4944233894,0.0638439581
13100,0.9873223901,2.4921751022,0.0648661926
13110,0.9873485565,2.4917922020,0.0670432225
13120,0.9868519306,2.4919483662,0.0675218925
13130,0.9868523479,2.4913313389,0.0697712153
13140,0.9872626662,2.4915826321,0.0697944239
13150,0.9870646000,2.4913437366,0.0707608163
13160,0.9872199893,2.4923472404,0.0710387453
13170,0.9874206185,2.4922199249,0.0724276975
13180,0.9859670401,2.4907495975,0.0738064349
13190,0.9859754443,2.4920911789,0.0770100728
13200,0.9853501916,2.4914157391,0.0791622177
13210,0.9856715202,2.4917654991,0.0792842880
13220,0.9856393933,2.4915471077,0.0766363963
13230,0.9864182472,2.4914531708,0.0773098022
13240,0.9862363338,2.4918127060,0.0796186104
13250,0.9866335392,2.4918470383,0.0797333568
13260,0.9859026074,2.4916822910,0.0806783587
13270,0.9851148129,2.4915881157,0.0768759474
13280,0.9856069684,2.4930908680,0.0788322017
13290,0.9854083061,2.4931304455,0.0787086040
13300,0.9854340553,2.4926116467,0.0796622038
13310,0.9848677516,2.4916219711,0.0775201321
13320,0.9848015308,2.4915604591,0.0779042840
13330,0.9849238396,2.4932217598,0.0774747282
13340,0.9821215272,2.4907014370,0.0849145800
13350,0.9825324416,2.4910061359,0.0890088454
13360,0.9821858406,2.4899148941,0.0863135308
13370,0.9823005199,2.4903512001,0.0870455801
13380,0.9822816849,2.4899566174,0.0882361606
13390,0.9823897481,2.4898152351,0.0882367715
13400,0.9820778370,2.4898817539,0.0843498260
13410,0.9828844666,2.4907581806,0.0844453499
13420,0.9832685590,2.4909360409,0.0842898116
13430,0.9831626415,2.4908883572,0.0851604640
13440,0.9827601910,2.4907295704,0.0834175870
13450,0.9826874137,2.4905488491,0.0837689713
13460,0.9828017950,2.4901630878,0.0838840157
13470,0.9829708338,2.4899976254,0.0838051438
13480,0.9827705026,2.4895555973,0.0839145035
13491,0.9817711711,2.4888722897,0.0801882297
13500,0.9822078943,2.4878129959,0.0801476464
13510,0.9823738933,2.4880194664,0.0801312625
13520,0.9824079871,2.4881317616,0.0799490288
13530,0.9825016260,2.4878602028,0.0775310919
13540,0.9825520515,2.4877851009,0.0772003829
13550,0.9826098084,2.4867067337,0.0773424730
13560,0.9824963808,2.4865932465,0.0779562145
13570,0.9821609259,2.4860019684,0.0782393590
13580,0.9820034504,2.4860649109,0.0781256482
13590,0.9815945029,2.4850370884,0.0778432488
13600,0.9799847007,2.4841003418,0.0792949274
13610,0.9805488586,2.4853794575,0.0792960748
13620,0.9799739122,2.4850142002,0.0795178190
13630,0.9796411395,2.4854772091,0.0796329528
13640,0.9794726968,2.4853188992,0.0797068998
13650,0.9798434973,2.4850041866,0.0798513219
13660,0.9798917770,2.4847245216,0.0799142793
13670,0.9799575210,2.4843747616,0.0800272673
13680,0.9803118706,2.4841411114,0.0802812502
13690,0.9801881313,2.4836988449,0.0806947798
13700,0.9802868366,2.4833943844,0.0809948295
13710,0.9801904559,2.4831533432,0.0798281655
13720,0.9799436927,2.4830739498,0.0798710734
13730,0.9800785780,2.4827511311,0.0801515132
13740,0.9800384045,2.4821727276,0.0806690156
13750,0.9800189137,2.4820280075,0.0809459239
13760,0.9799953103,2.4819409847,0.0811933354
13770,0.9801605344,2.4822490215,0.0814279839
13780,0.9802263379,2.4824094772,0.0816017091
13790,0.9804564714,2.4822525978,0.0817956179
13800,0.9806839228,2.4821980000,0.0832906961
13810,0.9790581465,2.4806332588,0.0835971385
13820,0.9790525436,2.4804964066,0.0840390623
13830,0.9787003994,2.4804069996,0.0845353082
13840,0.9789077044,2.4802832603,0.0840523243
13850,0.9787691236,2.4806849957,0.0845830888
13860,0.9786612988,2.4802975655,0.0851434693
13870,0.9792071581,2.4799733162,0.0858680010
13880,0.9797843099,2.4810991287,0.0861590654
13890,0.9794382453,2.4811253548,0.0872502998
13900,0.9789543152,2.4850091934,0.0870784968
13910,0.9798660874,2.4842648506,0.1177976206
13920,0.9775600433,2.4837648869,0.1198066920
13930,0.9799517393,2.4846210480,0.1189412922
13941,0.9792913198,2.4856956005,0.1247961894
13950,0.9793002605,2.4868628979,0.1269415319
13960,0.9847693443,2.4851162434,0.1361065954
13970,0.9858508706,2.4848544598,0.1198999509
13980,0.9847446680,2.4849889278,0.1270904392
13990,0.9846661687,2.4847927094,0.1290122420
14000,0.9852518439,2.4849104881,0.1309674680
14010,0.9847407937,2.4842908382,0.1320922673
14020,0.9844214916,2.4840486050,0.1179038510
14030,0.9845381975,2.4846622944,0.1184845939
14040,0.9845061898,2.4844453335,0.1187370643
14050,0.9847133756,2.4844534397,0.1190482080
14060,0.9845350385,2.4841587543,0.1089977548
14071,0.9844895601,2.4840581417,0.1083797887
14080,0.9854019880,2.4854886532,0.1078414395
14091,0.9854036570,2.4851274490,0.1070668250
14101,0.9846602678,2.4847211838,0.1013832316
14112,0.9846220613,2.4849598408,0.1001391560
14122,0.9840498567,2.4847230911,0.0988413021
14132,0.9829844832,2.4841556549,0.0973438919
14141,0.9817458391,2.4852461815,0.0958941951
14150,0.9809246659,2.4864618778,0.0907765329
14162,0.9810207486,2.4862875938,0.0891468674
14171,0.9809690714,2.4873745441,0.0874444619
14182,0.9803534150,2.4867012501,0.0860273987
14192,0.9803441167,2.4866731167,0.0834098458
14200,0.9805825949,2.4875915051,0.0816927776
14212,0.9806811213,2.4875633717,0.0801123455
14221,0.9788453579,2.4881756306,0.0790312067
14230,0.9799622297,2.4876689911,0.0783618093
14240,0.9782009125,2.4873898029,0.0779848471
14250,0.9766890407,2.4868342876,0.0769573674
14260,0.9765359759,2.4867696762,0.0758725852
14270,0.9766321778,2.4858670235,0.0759092942
14280,0.9767659903,2.4858574867,0.0752528831
14292,0.9767081738,2.4847664833,0.0740090534
14302,0.9766477942,2.4866673946,0.0760259926
14313,0.9763360023,2.4864969254,0.0754613802
14320,0.9764198661,2.4883935452,0.0732908547
14330,0.9767153263,2.4869856834,0.0727285072
14340,0.9768069386,2.4881219864,0.0765655413
14351,0.0000000000,0.0000000000,0.0000000000
14360,0.0014562986,0.0000261835,-0.0000086775
14370,0.0013191691,-0.0001938604,0.1003863588
14381,0.0014787341,-0.0006521493,0.0995107219
14391,0.0019083279,-0.0001374678,0.1007650197
14400,0.0012533985,0.0001796451,0.0979322121
14410,0.0016324150,0.0002453123,0.0866630077
14420,0.0015597842,0.0003061433,0.0849763229
14430,0.0016787107,0.0003359392,0.0831230581
14440,0.0018806604,0.0003525332,0.0807953030
14450,0.0021131802,0.0007393944,0.0775133595
14460,0.0022855029,0.0005364211,0.0683902428
14470,-0.0015848678,0.0010794598,0.0669501424
14480,-0.0022770467,0.0017865080,0.0857118443
14490,-0.0026119500,0.0017893802,0.0991220176
14500,-0.0002108458,-0.0005255247,0.0716449991
14511,-0.0016387085,-0.0010893291,0.0829976276
14521,-0.0017282806,-0.0011132255,0.0854638591
14532,-0.0031586059,-0.0013735890,0.0877518430
14541,-0.0041416776,-0.0018308458,0.0814563930
14551,-0.0041626133,-0.0019990946,0.0774584413
14561,-0.0009788104,-0.0013203727,0.0469713733
14571,0.0014971427,-0.0003681656,0.0344983153
14582,0.0029543762,0.0007460888,0.0381650999
14591,0.0044267899,0.0016988900,0.0446328558
14601,0.0063769380,0.0038004611,0.0456934422
14612,0.0067331949,0.0067139734,0.0448536240
14621,0.0064163422,0.0087530874,0.0400987491
14631,0.0060131745,0.0108149238,0.0338816531
14641,0.0057873181,0.0122503852,0.0267333165
14650,0.0053339549,0.0137967095,0.0198825896
14661,0.0056806905,0.0147640612,0.0134070916
14671,0.0049329046,0.0158835892,0.0050111040
14681,0.0071759364,0.0136818411,-0.0448681153
14692,-0.0010280340,0.0205947831,-0.0041316189
14700,-0.0030853110,0.0189361814,-0.0112804770
14711,-0.0075382316,0.0179934539,0.0049952343
14720,-0.0126202656,0.0168474708,0.0123134563
14730,-0.0142627005,0.0157340597,-0.0005251309
14741,-0.0165773053,0.0130761545,0.0008438844
14750,-0.0173467919,0.0119503234,0.0031000946
14760,-0.0182652567,0.0097119128,-0.0016032252
14770,-0.0198056027,0.0081447605,0.0007828023
14780,-0.0201174691,0.0070287185,-0.0040864125
14790,-0.0202802755,0.0062733130,-0.0088908970
14801,-0.0205198489,0.0054924879,-0.0170323476
14810,-0.0214943513,0.0048737703,-0.0093031386
14820,-0.0216220897,0.0045512421,-0.0126975076
14830,-0.0217192844,0.0043260059,-0.0159956571
14840,-0.0217949860,0.0041579227,-0.0192150101
14850,-0.0229619332,0.0032536043,-0.0106193954
14860,-0.0230742600,0.0030900170,-0.0131254513
14871,-0.0231368784,0.0030072520,-0.0154191479
14881,-0.0232099611,0.0029304649,-0.0176933408
14890,-0.0232892707,0.0028586460,-0.0199496113
14902,-0.0241436306,0.0021473847,-0.0099691227
14912,-0.0242919009,0.0020381927,-0.0114420624
14921,-0.0243620835,0.0019905197,-0.0129070887
14930,-0.0244634170,0.0019286078,-0.0143817272
14941,-0.0251293182,0.0014057610,-0.0066518951
14952,-0.0251631606,0.0013829495,-0.0066489214
14962,-0.0252739023,0.0013255415,-0.0075215204
14970,-0.0253475886,0.0012867695,-0.0084014684
14982,-0.0254958384,0.0012082994,-0.0092706904
14991,-0.0258363169,0.0009018544,-0.0001864713
15001,-0.0259305667,0.0008552624,-0.0005025725
15012,-0.0260420535,0.0008008631,-0.0008208390
15020,-0.0261112954,0.0007682725,-0.0011413491
15032,-0.0262896474,0.0006442294,0.0022900766
15041,-0.0263608843,0.0006130377,0.0021781819
15053,-0.0265187155,0.0005402237,0.0019455425
15060,-0.0265187155,0.0005402237,0.0019455425
15070,-0.0266272146,0.0004625274,0.0057602031
15080,-0.0266968906,0.0004303956,0.0058602937
15090,-0.0267643221,0.0003998237,0.0059566055
15100,-0.0268298443,0.0003698569,0.0060484251
15110,-0.0268923212,0.0003401668,0.0061371848
15120,-0.0269573294,0.0003016323,0.0081717046
15130,-0.0270144641,0.0002726869,0.0083631910
15140,-0.0270698871,0.0002444631,0.0085502081
15150,-0.0271228440,0.0002174033,0.0087347031
15160,-0.0271853171,0.0001868038,0.0081734266
15173,0.8676878810,3.1393325329,0.0082369503
15180,0.9646424055,3.0169405937,0.0084372796
15190,1.0282133818,3.0596077442,0.0086115655
15200,1.1002584696,2.9666898251,0.0087903347
15210,1.1342726946,2.8620891571,0.0110327778
15220,1.1628398895,2.8005225658,0.0112783089
15230,1.1511570215,2.7847070694,0.0114928652
15240,1.0049203634,2.7030236721,0.0117364284
15250,0.9265068173,2.6724383831,0.0111753102
15260,0.9590954185,2.6981141567,0.0113639310
15270,0.9365758896,2.6865856647,0.0115855820
15280,0.9365629554,2.6865806580,0.0117673120
15290,0.9365555048,2.6866171360,0.0115746157
15300,0.7281130552,2.5348238945,0.0117929513
15310,0.7694410086,2.5428090096,0.0119126868
15320,0.7694188356,2.5426375866,0.0120618176
15330,0.8102543354,2.5597417355,0.0121789584
15340,0.8097950816,2.5553472042,0.0118430341
15350,0.8098910451,2.5437703133,0.0119555155
15360,0.7949907184,2.5463790894,0.0120707918
15370,0.7772600651,2.5743319988,0.0122358659
15380,0.7901150584,2.5764694214,0.0105611226
15390,0.8052715659,2.5676238537,0.0105342129
15400,0.8176364899,2.5528964996,0.0105683412
15410,0.8489326239,2.5835154057,0.0105036050
15421,0.8534371257,2.5846402645,0.0105409678
15430,0.8663365841,2.5770299435,0.0111592617
15440,0.8732705712,2.5716938972,0.0111416066
15450,0.8738019466,2.5634286404,0.0111741778
15461,0.8925324082,2.5689036846,0.0111987097
15470,0.9100885987,2.5742256641,0.0094848266
15480,0.9120126367,2.5645232201,0.0094134407
15490,0.9120088816,2.5645217896,0.0093209427
15500,0.9261732101,2.5548746586,0.0092624165
15510,0.9262678623,2.5549221039,0.0107532004
15520,0.9280333519,2.5578153133,0.0107485866
15530,0.9275811911,2.5540964603,0.0107298875
15540,0.9289115667,2.5397226810,0.0107129589
15550,0.9289132357,2.5397207737,0.0106991734
15560,0.9319774508,2.5430660248,0.0103804860
15570,0.9264985919,2.5486836433,0.0103439400
15580,0.9326593280,2.5365955830,0.0103127994
15590,0.9299809933,2.5391728878,0.0102702081
15600,0.9330916405,2.5411543846,0.0096953213
15610,0.9230003357,2.5582637787,0.0096576149
15620,0.9075507522,2.5559654236,0.0095784226
15630,0.9138591290,2.5539364815,0.0095261885
15640,0.9163122177,2.5543029308,0.0094894003
15650,0.9188417792,2.5554759502,0.0087385140
15660,0.9183116555,2.5525214672,0.0085994694
15670,0.9073438644,2.5497267246,0.0084711406
15680,0.9071672559,2.5488073826,0.0083356602
15690,0.9068094492,2.5470387936,0.0097310655
15700,0.9110736251,2.5479342937,0.0096667856
15710,0.9132599831,2.5383768082,0.0096015194
15720,0.9220221639,2.5499823093,0.0095049366
15730,0.9229268432,2.5578956604,0.0105127804
15740,0.9183777571,2.5648698807,0.0105552860
15750,0.9183764458,2.5648672581,0.0105487946
15760,0.9191049337,2.5642430782,0.0105396137
15770,0.9226444960,2.5626451969,0.0105425548
15780,0.9225981832,2.5626833439,0.0090482915
15790,0.9225969911,2.5626831055,0.0089527769
15800,0.9235592484,2.5581688881,0.0088620940
15810,0.9235611558,2.5581686497,0.0087594278
15820,0.9347859025,2.5608170033,0.0107993819
15830,0.9358451962,2.5599746704,0.0108092874
15840,0.9296429753,2.5657446384,0.0108147189
15850,0.9305614829,2.5604469776,0.0108312229
15860,0.9265151024,2.5641169548,0.0108308066
15871,0.9297060370,2.5615193844,0.0109091783
15880,0.9285225272,2.5657906532,0.0109065073
15890,0.9329847693,2.5578446388,0.0109142251
15900,0.9400386810,2.5606825352,0.0108917784
15910,0.9400278926,2.5606639385,0.0101401173
15920,0.9407400489,2.5565102100,0.0100378552
15930,0.9383593798,2.5575594902,0.0100389011
15940,0.9383507967,2.5580663681,0.0099951364
15950,0.9391608834,2.5562429428,0.0102928448
15960,0.9250561595,2.5434768200,0.0102293948
15970,0.9250563383,2.5434761047,0.0101777399
15980,0.9257625341,2.5401299000,0.0101346634
15990,0.9274760485,2.5404088497,0.0101887602
16000,0.9222632647,2.5361683369,0.0113270460
16010,0.9086766243,2.5253899097,0.0113256164
16020,0.9085826874,2.5251972675,0.0113339061
16031,0.9018535018,2.5346019268,0.0114124222
16040,0.9035660625,2.5329942703,0.0104587395
16050,0.9112087488,2.5361661911,0.0104030268
16060,0.9117981791,2.5326166153,0.0103671132
16070,0.9083504677,2.5266742706,0.0103841797
16080,0.9083269238,2.5266618729,0.0094180154
16090,0.9110746980,2.5242927074,0.0093217334
16100,0.9130542874,2.5246608257,0.0092052752
16110,0.9063219428,2.5199527740,0.0090981964
16120,0.9098244309,2.5150640011,0.0090169990
16130,0.9064130783,2.5183610916,0.0097844172
16140,0.9043033123,2.5153238773,0.0097441310
16150,0.9061077237,2.5165781975,0.0096646771
16160,0.9066396356,2.5105433464,0.0096088992
16170,0.9079613686,2.5116059780,0.0101142051
16180,0.9078841805,2.5112404823,0.0100668576
16190,0.9065761566,2.5124342442,0.0100218197
16200,0.9066184163,2.5126435757,0.0099748531
16210,0.9066168666,2.5126402378,0.0099218469
16220,0.9082419872,2.5117931366,0.0107226241
16230,0.9011770487,2.5136280060,0.0107171321
16240,0.9035640955,2.5100288391,0.0107375439
16250,0.9028064609,2.5074610710,0.0107594784
16260,0.8994941711,2.5019607544,0.0100384289
16270,0.9037188888,2.4985251427,0.0100170644
16280,0.8982067704,2.4975614548,0.0099546183
16290,0.9021623731,2.4989702702,0.0098916413
16300,0.8972648978,2.4984953403,0.0102898097
16310,0.8932231665,2.4943041801,0.0102482904
16320,0.8932211995,2.4943008423,0.0102082919
16330,0.8932740688,2.4946410656,0.0101684779
16340,0.8930755854,2.4942331314,0.0101281386
16350,0.8940882087,2.4944188595,0.0108341789
16361,0.8941494226,2.4939584732,0.0108446646
16370,0.8941587806,2.4971029758,0.0108903376
16380,0.8949086666,2.4971315861,0.0109187886
16390,0.8962931633,2.4954850674,0.0117764985
16401,0.8990164399,2.4962987900,0.0118238470
16410,0.8991150260,2.4956097603,0.0118624773
16420,0.9008215070,2.4969902039,0.0119063742
16430,0.9000449777,2.4958620071,0.0119600184
16441,0.9000332355,2.4958508015,0.0115844831
16450,0.8997959495,2.4962196350,0.0116238417
16460,0.8986523747,2.4973411560,0.0116249677
16470,0.8977940083,2.5017192364,0.0117024463
16480,0.8963283896,2.5019006729,0.0118372440
16490,0.8965302706,2.5030622482,0.0118444664
16500,0.8919047117,2.4995725155,0.0118719731
16510,0.8929802775,2.5003142357,0.0118722245
16520,0.8929653168,2.5003452301,0.0118736792
16530,0.8929654956,2.5003588200,0.0123463683
16540,0.8932681084,2.4981043339,0.0123840170
16550,0.8896153569,2.5000026226,0.0123977605
16561,0.8893389702,2.5007607937,0.0124227861
16570,0.8879290223,2.4981782436,0.0118359663
16580,0.8896819353,2.4985983372,0.0118203266
16590,0.8870700598,2.4932990074,0.0118405866
16600,0.8871793151,2.4931774139,0.0118183848
16610,0.8829520345,2.4880809784,0.0117835300
16620,0.8830521107,2.4879300594,0.0118477382
16630,0.8830326200,2.4868495464,0.0118400762
16640,0.8832019567,2.4853365421,0.0118033709
16650,0.8841013312,2.4860682487,0.0117355073
16660,0.8848099709,2.4848504066,0.0122205727
16670,0.8850142956,2.4861421585,0.0121930446
16680,0.8849260211,2.4867041111,0.0121775363
16690,0.8857491612,2.4865741730,0.0121404566
16700,0.8869539499,2.4868113995,0.0121338312
16710,0.8875595331,2.4851377010,0.0121960249
16720,0.8865741491,2.4873690605,0.0123722376
16730,0.8881924748,2.4858851433,0.0125828655
16740,0.8870472312,2.4869408607,0.0128931766
16750,0.8863798380,2.4861166477,0.0126294754
16760,0.8882905245,2.4864368439,0.0128063932
16770,0.8884778023,2.4867453575,0.0130152199
16780,0.8901117444,2.4873595238,0.0131564224
16790,0.8911868334,2.4894363880,0.0136861969
16800,0.8907925487,2.4897665977,0.0140959686
16810,0.8905304074,2.4878358841,0.0143853026
16820,0.8897652626,2.4888515472,0.0146131692
16830,0.8899763823,2.4878973961,0.0147899082
16840,0.8906527162,2.4901845455,0.0150039652
16850,0.8898875713,2.4894309044,0.0152118886
16860,0.8908773065,2.4905929565,0.0154335238
16870,0.8896206617,2.4900169373,0.0156027460
16880,0.8895540237,2.4900462627,0.0150367720
16890,0.8897238374,2.4896891117,0.0151976841
16900,0.8898693323,2.4894146919,0.0152585981
16910,0.8910826445,2.4891862869,0.0155136306
16920,0.8908246756,2.4892683029,0.0148803471
16930,0.8902522326,2.4892449379,0.0150420805
16940,0.8898689747,2.4893324375,0.0149103506
16950,0.8896986842,2.4895470142,0.0149856396
16960,0.8881137967,2.4878408909,0.0154167991
16970,0.8887200356,2.4879229069,0.0163345709
16980,0.8905916214,2.4879002571,0.0166301467
16990,0.8893649578,2.4869527817,0.0169908982
17000,0.8872998953,2.4872975349,0.0175402127
17010,0.8867673278,2.4872207642,0.0179310683
17020,0.8857908249,2.4875979424,0.0181424599
17030,0.8873213530,2.4865226746,0.0184890758
17040,0.8851311207,2.4849908352,0.0186033268
17050,0.8854713440,2.4860475063,0.0202363674
17060,0.8857198358,2.4856669903,0.0200926010
17070,0.8850520849,2.4869740009,0.0207477584
17080,0.8856937885,2.4858121872,0.0208663978
17090,0.8841366768,2.4852731228,0.0221907273
17100,0.8837032318,2.4852230549,0.0251366161
17110,0.8840230703,2.4843435287,0.0251280181
17120,0.8838841319,2.4840695858,0.0246193334
17130,0.8849999309,2.4833514690,0.0248037837
17141,0.8849409223,2.4812376499,0.0155197894
17150,0.8863884211,2.4829025269,0.0150361806
17160,0.8863801360,2.4833469391,0.0151865371
17170,0.8824812174,2.4818537235,0.0140391644
17180,0.8829554915,2.4829268456,0.0170026142
17190,0.8825883865,2.4806544781,0.0110377409
17200,0.8840579391,2.4816439152,0.0126062743
17210,0.8838303685,2.4827890396,0.0129743144
17220,0.8804352283,2.4848861694,0.0105755720
17230,0.8771395087,2.4845051765,0.0135171395
17240,0.8761805892,2.4825692177,0.0169610083
17250,0.8779653311,2.4848458767,0.0291894153
17260,0.8782657981,2.4831104279,0.0306459982
17270,0.8726887703,2.4831297398,0.0442131422
17280,0.8721034527,2.4881482124,0.0229371004
17290,0.8709886670,2.4893558025,0.0294398591
17301,0.8658564687,2.4948475361,0.0340188518
17310,0.8647875190,2.4941658974,0.0342810713
17320,0.8650106192,2.4967126846,0.0221091211
17330,0.8644142151,2.4975826740,0.0254924223
17340,0.8636240959,2.4985642433,0.0280758291
17350,0.8640268445,2.4968595505,0.0275982358
17360,0.8672079444,2.4977695942,0.0181450024
17370,0.8669593930,2.4972741604,0.0175769087
17380,0.8677098751,2.4977812767,0.0162791181
