Time,X,Y,Z,Zrange,Gas1L,Gas1R
3320,0.0128265992,0.0034707510,0.0477607101,49,17573,17405
3330,0.0141965700,-0.0006247943,0.0595149063,49,17573,17405
3340,0.0148649383,-0.0012685042,0.0671679452,72,17573,17405
3350,0.0144827431,-0.0009662083,0.0695344806,72,17573,17405
3360,0.0157050192,-0.0015233963,0.0742761195,72,17573,17405
3370,0.0180642437,-0.0027990616,0.0764534548,72,17573,17405
3380,0.0186638795,-0.0034718122,0.0819713548,85,17573,17405
3390,0.0193278529,-0.0041987100,0.0845010728,85,17573,17405
3400,0.0190490577,-0.0035548650,0.0898127481,85,17573,17405
3410,0.0170990694,-0.0025911729,0.0925161690,85,17573,17405
3420,0.0176177770,-0.0032466436,0.0988519862,89,17573,17405
3430,0.0158890747,-0.0018007287,0.0960271433,89,17573,17405
3440,0.0157456473,-0.0006206016,0.0983876362,89,17573,17405
3450,0.0156690590,-0.0007443839,0.1036452204,89,17573,17405
3460,0.0153019438,-0.0001706853,0.1061943695,89,17573,17405
3470,0.0146923810,-0.0002461235,0.1047685966,97,17573,17405
3480,0.0151964882,0.0009100098,0.1078536659,97,17573,17405
3490,0.0153579116,0.0017048290,0.1097835451,97,17573,17405
3500,0.0152233066,0.0017609765,0.1128660887,97,17573,17405
3510,0.0153650502,0.0033355423,0.1105827838,104,17573,17405
3520,0.0143726878,0.0044029248,0.1126043200,104,17573,17405
3530,0.0140853915,0.0040805601,0.1164887249,104,17573,17405
3540,0.0137579339,0.0065020802,0.1185349002,104,17573,17405
3550,0.0131661566,0.0063737752,0.1228814498,104,17573,17405
3560,0.0128794145,0.0072963308,0.1208883002,113,17604,17405
3570,0.0125160851,0.0080684470,0.1225104034,113,17604,17405
3580,0.0125863515,0.0091836210,0.1241286844,113,17604,17405
3590,0.0121385437,0.0092596663,0.1262034029,113,17604,17405
3600,0.0120191928,0.0103210928,0.1236528084,117,17604,17405
3610,0.0119304433,0.0103874980,0.1252720356,117,17604,17405
3620,0.0112837264,0.0122767175,0.1267374903,117,17604,17405
3630,0.0113847489,0.0125380764,0.1286604553,117,17604,17405
3640,0.0110034067,0.0124026630,0.1270359308,122,17604,17405
3650,0.0106977448,0.0128031569,0.1281310767,122,17604,17405
3660,0.0106475512,0.0135868592,0.1293640435,122,17604,17405
3670,0.0106122177,0.0141263502,0.1305288225,122,17604,17405
3680,0.0105889011,0.0149986483,0.1317160279,122,17604,17405
3690,0.0099962912,0.0165400840,0.1324653029,132,17604,17405
3700,0.0100186011,0.0165780876,0.1341851205,132,17604,17405
3710,0.0097689945,0.0165517163,0.1355815381,132,17604,17405
3720,0.0098928204,0.0164737646,0.1368261576,132,17604,17405
3730,0.0093411487,0.0170122478,0.1378481537,137,17604,17405
3740,0.0094179502,0.0169283655,0.1391917467,137,17604,17405
3750,0.0094470782,0.0172205083,0.1406410038,137,17604,17405
3760,0.0090337228,0.0182832833,0.1424108595,137,17604,17405
3770,0.0085559664,0.0190853346,0.1438549906,137,17604,17405
3780,0.0083900383,0.0207019262,0.1459596455,146,17604,17405
3790,0.0082456479,0.0223412793,0.1468680054,146,17604,17405
3800,0.0080955951,0.0219109338,0.1497658193,146,17604,17405
3810,0.0076716868,0.0230778437,0.1511890590,146,17604,17406
3820,0.0076461355,0.0230077151,0.1532718688,153,17604,17406
3830,0.0076755229,0.0228113942,0.1552038640,153,17604,17406
3840,0.0070117442,0.0232390836,0.1570478827,153,17604,17406
3850,0.0067065591,0.0240641292,0.1589314640,153,17604,17406
3860,0.0068429918,0.0229154099,0.1556822807,147,17604,17406
3870,0.0056925328,0.0219793413,0.1569131762,147,17604,17406
