Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
2550,0.0269268341,0.5127541423,0.0455553979,18,18128,17955
2560,0.0267800726,0.5117112398,0.0460956171,18,18128,17955
2570,0.0309046581,0.5105206370,0.0568361282,18,18128,17955
2580,0.0391045809,0.5121635795,0.0433253422,18,18128,17955
2590,0.0283771083,0.5112520456,0.0490306728,18,18128,17955
2600,0.0282606166,0.5104680061,0.0497512557,18,18128,17955
2610,0.0345971398,0.5091903806,0.0544096716,18,18128,17955
2620,0.0344741084,0.5107721686,0.0408464521,17,18128,17955
2630,0.0276220161,0.5107384920,0.0424203463,17,18128,17955
2640,0.0254266206,0.5098907351,0.0450048707,17,18128,17955
2650,0.0252046175,0.5091261864,0.0454002544,17,18128,17955
2660,0.0257034972,0.5090172887,0.0495392270,17,18128,17955
2670,0.0328834057,0.5100308657,0.0397668704,17,18128,17955
2680,0.0329547450,0.5093206763,0.0398408510,17,18128,17955
2690,0.0325705372,0.5088043213,0.0413379334,17,18129,17955
2700,0.0350946225,0.5089695454,0.0430480652,17,18129,17955
2710,0.0351149477,0.5102733374,0.0323346555,15,18129,17955
2720,0.0228334144,0.5090614557,0.0335542411,15,18129,17955
2730,0.0222531464,0.5093125701,0.0352531374,15,18129,17955
2740,0.0269309003,0.5087213516,0.0368252695,15,18129,17955
2750,0.0265513752,0.5097915530,0.0322236307,20,18129,17955
2760,0.0326444097,0.5092163086,0.0326752625,20,18129,17955
2770,0.0327245332,0.5087053180,0.0324608646,20,18129,17955
2780,0.0285770334,0.5088083744,0.0354711153,20,18129,17955
2790,0.0301831495,0.5082837343,0.0356831476,20,18129,17955
2800,0.0331217125,0.5089165568,0.0284397136,17,18129,17955
2810,0.0258014090,0.5089402199,0.0298568942,17,18129,17955
2820,0.0382559933,0.5086125731,0.0321598202,17,18129,17955
2830,0.0289568305,0.5083097816,0.0355592370,17,18129,17955
2840,0.0298554990,0.5096199512,0.0284228716,18,18129,17955
2850,0.0301433299,0.5081441998,0.0314985104,18,18129,17955
2860,0.0301069021,0.5075618029,0.0313302688,18,18129,17955
2870,0.0312688798,0.5078954697,0.0377036445,18,18129,17955
2880,0.0307593513,0.5071753263,0.0384397209,19,18129,17955
2890,0.0331201628,0.5074918866,0.0309410580,19,18129,17955
2900,0.0261643622,0.5064194798,0.0420558415,19,18129,17955
2910,0.0294069536,0.5057748556,0.0445216447,19,18129,17955
2920,0.0293016694,0.5052954555,0.0451014936,19,18129,17955
2930,0.0321875885,0.5062216520,0.0353153199,17,18129,17953
2940,0.0287226476,0.5066749454,0.0358050875,17,18129,17953
2950,0.0304600503,0.5062615275,0.0364824422,17,18129,17953
2960,0.0304260813,0.5058683753,0.0365542658,17,18129,17953
2970,0.0357042700,0.5067974925,0.0315603279,19,18129,17953
2980,0.0359405801,0.5066602230,0.0313765928,19,18129,17953
2990,0.0350224338,0.5065831542,0.0313353278,19,18129,17953
3000,0.0343101770,0.5065143108,0.0311988778,19,18129,17953
3010,0.0357429758,0.5058252811,0.0310097411,19,18129,17953
3020,0.0256351437,0.5059386492,0.0276683774,19,18129,17953
3030,0.0234278515,0.5059759021,0.0266213883,19,18129,17953
3040,0.0289616287,0.5071932673,0.0286742225,19,18129,17953
3050,0.0314174034,0.5072227120,0.0293367039,19,18129,17953
3060,0.0341115147,0.5044357181,0.0289625041,16,18129,17953
3070,0.0315192826,0.5035138726,0.0496214367,16,18129,17953
3080,0.0315487236,0.5029915571,0.0505362377,16,18129,17953
3090,0.0294028632,0.5021991730,0.0540604666,16,18129,17953
3100,0.0292871147,0.5015863776,0.0551110245,20,18129,17953
3110,0.0325120799,0.5022099614,0.0439007133,20,18129,17953
3120,0.0287380796,0.5025293827,0.0447785519,20,18129,17953
3130,0.0291906241,0.5024199486,0.0452169776,20,18129,17953
3140,0.0296394322,0.5024938583,0.0454652309,20,18129,17953
3150,0.0294055156,0.5023643374,0.0372272879,21,18129,17953
3160,0.0297160409,0.5034178495,0.0401015207,21,18129,17953
3170,0.0332929939,0.5012401342,0.0476608351,21,18129,17953
3180,0.0334812850,0.5006346107,0.0481583066,21,18122,17953
3190,0.0360007137,0.5020302534,0.0398611724,19,18122,17953
3200,0.0302964859,0.5014377832,0.0425172299,19,18122,17953
3210,0.0292827990,0.5066151619,0.0392529033,19,18122,17953
3220,0.0291523170,0.5081136823,0.0393313058,19,18122,17953
3230,-0.0007938275,0.5087274909,0.0543127619,21,18122,17953
3240,0.0043269731,0.5084257722,0.0655022040,21,18122,17953
3250,0.0067203515,0.5100422502,0.0689250827,21,18122,17953
3260,0.0053369896,0.5112006068,0.0706617236,21,18122,17953
3270,0.0114583801,0.5090432763,0.0923682898,21,18122,17953
3280,0.0137086799,0.5090537667,0.0747198015,21,18122,17953
3290,0.0067818137,0.5107840896,0.0800632983,21,18122,17953
3300,0.0093430709,0.5108423829,0.0840822756,21,18122,17953
3310,0.0153378313,0.5097814202,0.0868750438,21,18122,17953
3320,0.0128525533,0.5098150373,0.0902452543,19,18122,17953
3330,0.0105308676,0.5106583238,0.0747579262,19,18122,17953
3340,0.0100219147,0.5109448433,0.0759380236,19,18122,17953
