Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
20810,-0.1724469662,0.0519535504,0.3040488958,-0.0212729722,0.0012801141,0.3040488958,306,20173,20686
20820,-0.1725795567,0.0518431067,0.3039250076,-0.0214055628,0.0011696704,0.3039250076,306,20173,20686
20830,-0.1725294441,0.0518630333,0.3038745821,-0.0213554502,0.0011895970,0.3038745821,304,20173,20686
20840,-0.1728033274,0.0516967662,0.3037391305,-0.0216293335,0.0010233298,0.3037391305,304,20173,20686
20850,-0.1727838665,0.0516945347,0.3035884500,-0.0216098726,0.0010210983,0.3035884500,304,20173,20686
20860,-0.1728325933,0.0516512990,0.3034319282,-0.0216585994,0.0009778626,0.3034319282,304,20173,20686
20870,-0.1729257405,0.0515224449,0.3032679558,-0.0217517465,0.0008490086,0.3032679558,304,20173,20686
20880,-0.1728967726,0.0513379276,0.3041808009,-0.0217227787,0.0006644912,0.3041808009,306,20173,20686
20890,-0.1728885025,0.0512944795,0.3040427864,-0.0217145085,0.0006210431,0.3040427864,306,20173,20686
20900,-0.1727367938,0.0520609021,0.3039042354,-0.0215627998,0.0013874657,0.3039042354,306,20173,20686
20910,-0.1724399179,0.0517269820,0.3037369847,-0.0212659240,0.0010535456,0.3037369847,306,20173,20686
20920,-0.1723184437,0.0511507690,0.3037344217,-0.0211444497,0.0004773326,0.3037344217,304,20174,20686
20930,-0.1722513884,0.0510805622,0.3035789430,-0.0210773945,0.0004071258,0.3035789430,304,20174,20686
20940,-0.1722084880,0.0511279069,0.3034303784,-0.0210344940,0.0004544705,0.3034303784,304,20174,20686
20950,-0.1722220331,0.0512148216,0.3032753766,-0.0210480392,0.0005413853,0.3032753766,304,20174,20686
20960,-0.1725763381,0.0506970920,0.3030710816,-0.0214023441,0.0000236556,0.3030710816,303,20174,20686
20970,-0.1725103557,0.0507161506,0.3029010594,-0.0213363618,0.0000427142,0.3029010594,303,20174,20686
20980,-0.1724808365,0.0506254472,0.3027197421,-0.0213068426,-0.0000479892,0.3027197421,303,20174,20686
20990,-0.1724575162,0.0499085747,0.3025201261,-0.0212835222,-0.0007648617,0.3025201261,303,20174,20686
21000,-0.1718059033,0.0500645004,0.3024015427,-0.0206319094,-0.0006089360,0.3024015427,303,20174,20686
21010,-0.1707754880,0.0501795560,0.3015944958,-0.0196014941,-0.0004938804,0.3015944958,301,20174,20686
21020,-0.1705608964,0.0500758030,0.3013575077,-0.0193869025,-0.0005976334,0.3013575077,301,20174,20686
21030,-0.1701381952,0.0484213755,0.3011484146,-0.0189642012,-0.0022520609,0.3011484146,301,20174,20686
21040,-0.1698505282,0.0481665097,0.3008874059,-0.0186765343,-0.0025069267,0.3008874059,301,20174,20686
21050,-0.1695391536,0.0480231233,0.3010982871,-0.0183651596,-0.0026503131,0.3010982871,302,20174,20686
21060,-0.1691828221,0.0477674603,0.3008438051,-0.0180088282,-0.0029059760,0.3008438051,302,20174,20686
21070,-0.1697731912,0.0480344333,0.3008067310,-0.0185991973,-0.0026390031,0.3008067310,302,20174,20686
21080,-0.1696318537,0.0482496172,0.3006057441,-0.0184578598,-0.0024238192,0.3006057441,302,20174,20686
21090,-0.1697480828,0.0485317074,0.3004578650,-0.0185740888,-0.0021417290,0.3004578650,304,20174,20686
21100,-0.1698486656,0.0486689880,0.3015787005,-0.0186746716,-0.0020044483,0.3015787005,304,20174,20686
21110,-0.1705189347,0.0487382151,0.3014972806,-0.0193449408,-0.0019352213,0.3014972806,304,20174,20686
21120,-0.1707340628,0.0487429872,0.3013436198,-0.0195600688,-0.0019304492,0.3013436198,304,20174,20686
21130,-0.1699740887,0.0486655757,0.3011620343,-0.0188000947,-0.0020078607,0.3011620343,304,20174,20686
21140,-0.1695507020,0.0486806966,0.3013784289,-0.0183767080,-0.0019927397,0.3013784289,302,20174,20686
21150,-0.1707711965,0.0487015806,0.3012112975,-0.0195972025,-0.0019718558,0.3012112975,302,20174,20686
21160,-0.1690326929,0.0487305038,0.3011511266,-0.0178586990,-0.0019429326,0.3011511266,302,20174,20686
21170,-0.1686483622,0.0487040542,0.3010389805,-0.0174743682,-0.0019693822,0.3010389805,302,20174,20679
21180,-0.1684806198,0.0486625843,0.3009215295,-0.0173066258,-0.0020108521,0.3009215295,301,20174,20679
21190,-0.1673946232,0.0487559065,0.3008123934,-0.0162206292,-0.0019175299,0.3008123934,301,20174,20679
21200,-0.1672758013,0.0486470014,0.3006846905,-0.0161018074,-0.0020264350,0.3006846905,301,20174,20679
21210,-0.1655335724,0.0474610440,0.3004766107,-0.0143595785,-0.0032123923,0.3004766107,301,20174,20679
21220,-0.1649393141,0.0473282635,0.3003025353,-0.0137653202,-0.0033451729,0.3003025353,301,20174,20679
21230,-0.1658757180,0.0487944521,0.2997263372,-0.0147017241,-0.0018789843,0.2997263372,299,20174,20679
21240,-0.1647932827,0.0487430394,0.2995129526,-0.0136192888,-0.0019303970,0.2995129526,299,20174,20679
21250,-0.1652564853,0.0487529747,0.2993181944,-0.0140824914,-0.0019204617,0.2993181944,299,20174,20679
21260,-0.1648364365,0.0487770289,0.2991058826,-0.0136624426,-0.0018964075,0.2991058826,299,20174,20679
21270,-0.1639862657,0.0486748889,0.2997454405,-0.0128122717,-0.0019985475,0.2997454405,301,20174,20679
21280,-0.1629108191,0.0485848933,0.2995952964,-0.0117368251,-0.0020885430,0.2995952964,301,20174,20679
21290,-0.1616294533,0.0484137014,0.2994225025,-0.0104554594,-0.0022597350,0.2994225025,301,20174,20679
21300,-0.1622300446,0.0482225940,0.2992996871,-0.0110560507,-0.0024508424,0.2992996871,301,20174,20679
21310,-0.1615804285,0.0461447947,0.2990612388,-0.0104064345,-0.0045286417,0.2990612388,301,20174,20679
21320,-0.1608255208,0.0487371758,0.2998615205,-0.0096515268,-0.0019362606,0.2998615205,301,20174,20679
21330,-0.1595478952,0.0488611199,0.2996770144,-0.0083739012,-0.0018123165,0.2996770144,301,20174,20679
21340,-0.1597367376,0.0490414351,0.2995581627,-0.0085627437,-0.0016320013,0.2995581627,301,20174,20679
21350,-0.1592544764,0.0491272025,0.2994198501,-0.0080804825,-0.0015462339,0.2994198501,301,20174,20679
21360,-0.1596010029,0.0492482670,0.2991594076,-0.0084270090,-0.0014251694,0.2991594076,299,20174,20679
21370,-0.1592599452,0.0467912741,0.2990750074,-0.0080859512,-0.0038821623,0.2990750074,299,20174,20679
21380,-0.1587498784,0.0485261530,0.2990749180,-0.0075758845,-0.0021472834,0.2990749180,299,20174,20679
21390,-0.1582954973,0.0484385043,0.2989361286,-0.0071215034,-0.0022349320,0.2989361286,299,20174,20679
21400,-0.1576334536,0.0490365475,0.2996268272,-0.0064594597,-0.0016368888,0.2996268272,301,20174,20679
21410,-0.1575990319,0.0489514284,0.2995210588,-0.0064250380,-0.0017220080,0.2995210588,301,20174,20679
21420,-0.1574540138,0.0489671715,0.2993959188,-0.0062800199,-0.0017062649,0.2993959188,301,20178,20679
21430,-0.1571383178,0.0490107127,0.2992652953,-0.0059643239,-0.0016627237,0.2992652953,301,20178,20679
21440,-0.1561722755,0.0507049412,0.2991032600,-0.0049982816,0.0000315048,0.2991032600,298,20178,20679
21450,-0.1560735106,0.0493710712,0.2986473739,-0.0048995167,-0.0013023652,0.2986473739,298,20178,20679
21460,-0.1559374183,0.0503057651,0.2985129654,-0.0047634244,-0.0003676713,0.2985129654,298,20178,20679
21470,-0.1558897197,0.0506574437,0.2983894646,-0.0047157258,-0.0000159927,0.2983894646,298,20178,20679
21480,-0.1552533954,0.0504366010,0.2982932627,-0.0040794015,-0.0002368353,0.2982932627,298,20178,20679
21490,-0.1552829146,0.0502294116,0.2980753779,-0.0041089207,-0.0004440248,0.2980753779,298,20178,20679
21500,-0.1552964002,0.0499579795,0.2979655862,-0.0041224062,-0.0007154569,0.2979655862,298,20178,20679
21510,-0.1546946168,0.0497413091,0.2978510559,-0.0035206228,-0.0009321272,0.2978510559,298,20178,20679
21520,-0.1540142745,0.0496104397,0.2977275550,-0.0028402805,-0.0010629967,0.2977275550,298,20178,20679
21530,-0.1539464593,0.0496643707,0.2981587648,-0.0027724653,-0.0010090657,0.2981587648,299,20178,20679
21540,-0.1537851691,0.0498102456,0.2980851829,-0.0026111752,-0.0008631907,0.2980851829,299,20178,20679
21550,-0.1536256075,0.0500653833,0.2980118096,-0.0024516135,-0.0006080531,0.2980118096,299,20178,20679
21560,-0.1535317898,0.0504458994,0.2979289293,-0.0023577958,-0.0002275370,0.2979289293,299,20178,20679
21570,-0.1533992738,0.0506877564,0.2978321016,-0.0022252798,0.0000143200,0.2978321016,298,20178,20679
21580,-0.1532392800,0.0508306846,0.2977942228,-0.0020652860,0.0001572482,0.2977942228,298,20178,20679
21590,-0.1529623419,0.0509021133,0.2976956367,-0.0017883480,0.0002286769,0.2976956367,298,20178,20679
21600,-0.1527484506,0.0507727638,0.2976008058,-0.0015744567,0.0000993274,0.2976008058,298,20178,20679
21610,-0.1525287628,0.0505168773,0.2975052297,-0.0013547689,-0.0001565591,0.2975052297,298,20178,20679
21620,-0.1524576098,0.0502200946,0.2980360389,-0.0012836158,-0.0004533418,0.2980360389,299,20178,20679
21630,-0.1523550600,0.0499254689,0.2979637384,-0.0011810660,-0.0007479675,0.2979637384,299,20178,20679
21640,-0.1529676169,0.0498091988,0.2979120910,-0.0017936230,-0.0008642375,0.2979120910,299,20178,20679
21650,-0.1528977305,0.0497956537,0.2978527546,-0.0017237365,-0.0008777827,0.2978527546,299,20178,20679
21660,-0.1527867168,0.0499346517,0.2990107238,-0.0016127229,-0.0007387847,0.2990107238,301,20178,20679
21670,-0.1526117623,0.0501647815,0.2990042567,-0.0014377683,-0.0005086549,0.2990042567,301,20178,20691
21680,-0.1524085552,0.0503891483,0.2989945412,-0.0012345612,-0.0002842881,0.2989945412,301,20178,20691
21690,-0.1521930546,0.0507050380,0.2989685535,-0.0010190606,0.0000316016,0.2989685535,301,20178,20691
21700,-0.1513186842,0.0510215200,0.2989089191,-0.0001446903,0.0003480837,0.2989089191,301,20178,20691
21710,-0.1511220485,0.0512400158,0.2989009023,0.0000519454,0.0005665794,0.2989009023,299,20178,20691
21720,-0.1516289264,0.0512892529,0.2989034653,-0.0004549325,0.0006158166,0.2989034653,299,20178,20691
21730,-0.1515547782,0.0512114093,0.2988833785,-0.0003807843,0.0005379729,0.2988833785,299,20178,20691
21740,-0.1515101194,0.0509948470,0.2988625765,-0.0003361255,0.0003214106,0.2988625765,299,20178,20691
21750,-0.1522117555,0.0507675931,0.2993010283,-0.0010377616,0.0000941567,0.2993010283,300,20178,20691
21760,-0.1522524059,0.0505162552,0.2992872596,-0.0010784119,-0.0001571812,0.2992872596,300,20178,20691
21770,-0.1522233039,0.0503551699,0.2992674112,-0.0010493100,-0.0003182665,0.2992674112,300,20178,20691
21780,-0.1527141780,0.0502703451,0.2992357314,-0.0015401840,-0.0004030913,0.2992357314,300,20178,20691
21790,-0.1518636793,0.0502250828,0.2992351055,-0.0006896853,-0.0004483536,0.2992351055,302,20178,20691
21800,-0.1515735984,0.0503913164,0.3002932668,-0.0003996044,-0.0002821200,0.3002932668,302,20178,20691
21810,-0.1519438922,0.0488049164,0.3002755642,-0.0007698983,-0.0018685199,0.3002755642,302,20178,20691
21820,-0.1516401321,0.0490873195,0.3002977967,-0.0004661381,-0.0015861169,0.3002977967,302,20178,20691
21830,-0.1514072269,0.0493636727,0.3003002107,-0.0002332330,-0.0013097636,0.3003002107,302,20178,20691
21840,-0.1519049108,0.0496087894,0.3001874685,-0.0007309169,-0.0010646470,0.3001874685,300,20178,20691
21850,-0.1518576294,0.0490837209,0.3001682758,-0.0006836355,-0.0015897155,0.3001682758,300,20178,20691
21860,-0.1519688815,0.0486147851,0.3001417518,-0.0007948875,-0.0020586513,0.3001417518,300,20178,20691
21870,-0.1527151167,0.0487529784,0.3001229465,-0.0015411228,-0.0019204579,0.3001229465,300,20178,20691
21880,-0.1527797580,0.0488313623,0.2996603549,-0.0016057640,-0.0018420741,0.2996603549,299,20178,20691
21890,-0.1521150023,0.0488986857,0.2996110916,-0.0009410083,-0.0017747506,0.2996110916,299,20178,20691
21900,-0.1520385444,0.0490193777,0.2995347679,-0.0008645505,-0.0016540587,0.2995347679,299,20178,20691
21910,-0.1519030482,0.0489715226,0.2994517982,-0.0007290542,-0.0017019138,0.2994517982,299,20178,20691
21920,-0.1523662508,0.0483809300,0.2993869483,-0.0011922568,-0.0022925064,0.2993869483,299,20188,20691
21930,-0.1521174014,0.0484274365,0.3007516265,-0.0009434074,-0.0022459999,0.3007516265,303,20188,20691
21940,-0.1519130915,0.0483999029,0.3007298112,-0.0007390976,-0.0022735335,0.3007298112,303,20188,20691
21950,-0.1517594308,0.0483450256,0.3007055223,-0.0005854368,-0.0023284107,0.3007055223,303,20188,20691
21960,-0.1516635269,0.0469287671,0.3006841838,-0.0004895329,-0.0037446693,0.3006841838,303,20188,20691
21970,-0.1528908610,0.0468562320,0.3004314899,-0.0017168671,-0.0038172044,0.3004314899,300,20188,20691
21980,-0.1529113501,0.0481409617,0.3004437685,-0.0017373562,-0.0025324747,0.3004437685,300,20188,20691
21990,-0.1529819667,0.0469859354,0.3004007936,-0.0018079728,-0.0036875010,0.3004007936,300,20188,20691
22000,-0.1530282795,0.0472387299,0.3003428876,-0.0018542856,-0.0034347065,0.3003428876,300,20188,20691
22010,-0.1523345113,0.0474275388,0.3002850413,-0.0011605173,-0.0032458976,0.3002850413,302,20188,20691
22020,-0.1527806520,0.0476595871,0.3009194136,-0.0016066581,-0.0030138493,0.3009194136,302,20188,20691
22030,-0.1525833458,0.0478223376,0.3008959591,-0.0014093518,-0.0028510988,0.3008959591,302,20188,20691
22040,-0.1530504823,0.0479781851,0.3008776903,-0.0018764883,-0.0026952513,0.3008776903,302,20188,20691
22050,-0.1529655308,0.0479678400,0.3008494675,-0.0017915368,-0.0027055964,0.3008494675,302,20188,20691
22060,-0.1529514790,0.0478296503,0.3000866175,-0.0017774850,-0.0028437860,0.3000866175,299,20188,20691
22070,-0.1530144066,0.0476109460,0.3000157773,-0.0018404126,-0.0030624904,0.3000157773,299,20188,20691
22080,-0.1530644447,0.0472830720,0.2999343872,-0.0018904507,-0.0033903643,0.2999343872,299,20188,20691
22090,-0.1531377882,0.0469300486,0.2998350859,-0.0019637942,-0.0037433878,0.2998350859,299,20188,20691
22100,-0.1532368064,0.0466141999,0.3006214499,-0.0020628124,-0.0040592365,0.3006214499,302,20188,20691
22110,-0.1526579261,0.0464536808,0.3005620837,-0.0014839321,-0.0042197555,0.3005620837,302,20188,20691
22120,-0.1527323574,0.0464731976,0.3005110919,-0.0015583634,-0.0042002387,0.3005110919,302,20188,20691
22130,-0.1526729912,0.0479988456,0.3005014360,-0.0014989972,-0.0026745908,0.3005014360,302,20188,20691
22140,-0.1525586545,0.0469417833,0.3004917204,-0.0013846606,-0.0037316531,0.3004917204,302,20188,20691
22150,-0.1525164098,0.0472001657,0.3010243475,-0.0013424158,-0.0034732707,0.3010243475,302,20188,20691
22160,-0.1525746286,0.0472196750,0.3009664118,-0.0014006346,-0.0034537613,0.3009664118,302,20188,20691
22170,-0.1525429636,0.0472561903,0.3009033799,-0.0013689697,-0.0034172460,0.3009033799,302,20188,20691
22180,-0.1532247663,0.0471203662,0.3008558750,-0.0020507723,-0.0035530701,0.3008558750,302,20188,20691
22190,-0.1533480287,0.0468312763,0.3004720807,-0.0021740347,-0.0038421601,0.3004720807,300,20188,20691
22200,-0.1534864306,0.0466039069,0.3003947735,-0.0023124367,-0.0040695295,0.3003947735,300,20188,20691
22210,-0.1536162496,0.0464011580,0.3003084958,-0.0024422556,-0.0042722784,0.3003084958,300,20188,20691
22220,-0.1536471546,0.0482142530,0.3002752960,-0.0024731606,-0.0024591833,0.3002752960,300,20188,20691
22230,-0.1534525305,0.0461537130,0.3001866937,-0.0022785366,-0.0045197234,0.3001866937,300,20188,20691
22240,-0.1532682180,0.0480646640,0.3001559675,-0.0020942241,-0.0026087724,0.3001559675,300,20188,20691
22250,-0.1531103998,0.0480949432,0.3000656068,-0.0019364059,-0.0025784932,0.3000656068,300,20188,20691
22260,-0.1529182196,0.0487260371,0.2999637723,-0.0017442256,-0.0019473992,0.2999637723,300,20188,20691
22270,-0.1528515518,0.0486329310,0.2998840213,-0.0016775578,-0.0020405054,0.2998840213,300,20188,20691
22280,-0.1529228091,0.0485412031,0.3002464771,-0.0017488152,-0.0021322332,0.3002464771,301,20188,20691
22290,-0.1531302631,0.0483410358,0.3001743555,-0.0019562691,-0.0023324005,0.3001743555,301,20188,20691
22300,-0.1533097029,0.0508740209,0.3000973761,-0.0021357089,0.0002005845,0.3000973761,301,20188,20691
22310,-0.1522407234,0.0506893322,0.3000931442,-0.0010667294,0.0000158958,0.3000931442,301,20188,20691
22320,-0.1530094594,0.0505143926,0.3004782796,-0.0018354654,-0.0001590438,0.3004782796,301,20188,20691
22330,-0.1523591280,0.0503304526,0.3004484475,-0.0011851341,-0.0003429838,0.3004484475,301,20188,20691
22340,-0.1523793042,0.0501339808,0.3004034460,-0.0012053102,-0.0005394556,0.3004034460,301,20188,20691
22350,-0.1523816735,0.0498258397,0.3003430665,-0.0012076795,-0.0008475967,0.3003430665,301,20188,20691
22360,-0.1522926390,0.0496995039,0.3002712429,-0.0011186451,-0.0009739324,0.3002712429,301,20188,20691
22370,-0.1529484391,0.0496402383,0.3000991046,-0.0017744452,-0.0010331981,0.3000991046,300,20188,20691
22380,-0.1522478759,0.0496188737,0.3000468910,-0.0010738820,-0.0010545626,0.3000468910,300,20188,20691
22390,-0.1522771567,0.0497318320,0.2999889851,-0.0011031628,-0.0009416044,0.2999889851,300,20188,20691
22400,-0.1522776932,0.0498989038,0.2999195158,-0.0011036992,-0.0007745326,0.2999195158,300,20188,20691
22410,-0.1522977352,0.0494670868,0.3007368743,-0.0011237413,-0.0012063496,0.3007368743,302,20188,20691
22420,-0.1523319483,0.0497149713,0.3007106781,-0.0011579543,-0.0009584650,0.3007106781,302,20195,20691
22430,-0.1524151415,0.0499237739,0.3006787002,-0.0012411475,-0.0007496625,0.3006787002,302,20195,20691
22440,-0.1524465084,0.0502369329,0.3006424904,-0.0012725145,-0.0004365034,0.3006424904,302,20195,20691
22450,-0.1524193734,0.0503006279,0.3006063998,-0.0012453794,-0.0003728084,0.3006063998,303,20195,20691
22460,-0.1525844038,0.0483363084,0.3016260564,-0.0014104098,-0.0023371279,0.3016260564,303,20195,20691
22470,-0.1519642323,0.0483668000,0.3016553223,-0.0007902384,-0.0023066364,0.3016553223,303,20195,20691
22480,-0.1519825608,0.0484274738,0.3016735315,-0.0008085668,-0.0022459626,0.3016735315,303,20195,20691
22490,-0.1519881040,0.0485841036,0.3016879559,-0.0008141100,-0.0020893328,0.3016879559,303,20195,20691
22500,-0.1519948393,0.0487802885,0.3018195033,-0.0008208454,-0.0018931478,0.3018195033,302,20195,20691
22510,-0.1519857496,0.0489806980,0.3018203974,-0.0008117557,-0.0016927384,0.3018203974,302,20195,20691
22520,-0.1520220935,0.0484956503,0.3018240035,-0.0008480996,-0.0021777861,0.3018240035,302,20195,20691
22530,-0.1520542800,0.0479525588,0.3018121123,-0.0008802861,-0.0027208775,0.3018121123,302,20195,20691
22540,-0.1514357477,0.0480625331,0.3027107418,-0.0002617538,-0.0026109032,0.3027107418,304,20195,20691
22550,-0.1514542848,0.0481000394,0.3027337790,-0.0002802908,-0.0025733970,0.3027337790,304,20195,20691
22560,-0.1514735669,0.0480814837,0.3027483225,-0.0002995729,-0.0025919527,0.3027483225,304,20195,20691
22570,-0.1515108347,0.0487397835,0.3027578890,-0.0003368407,-0.0019336529,0.3027578890,304,20195,20691
22580,-0.1516070217,0.0487343408,0.3027643859,-0.0004330277,-0.0019390956,0.3027643859,304,20195,20691
22590,-0.1516782641,0.0481234528,0.3033003211,-0.0005042702,-0.0025499836,0.3033003211,304,20195,20691
22600,-0.1517077386,0.0481249318,0.3033302426,-0.0005337447,-0.0025485046,0.3033302426,304,20195,20691
22610,-0.1517304033,0.0481464639,0.3033442199,-0.0005564094,-0.0025269724,0.3033442199,304,20195,20691
22620,-0.1517248899,0.0468110442,0.3033418357,-0.0005508959,-0.0038623922,0.3033418357,304,20195,20691
22630,-0.1515873671,0.0480508208,0.3028289378,-0.0004133731,-0.0026226155,0.3028289378,302,20195,20691
22640,-0.1507642567,0.0467876531,0.3027842343,0.0004097372,-0.0038857833,0.3027842343,302,20195,20691
22650,-0.1506115794,0.0468415022,0.3027315736,0.0005624145,-0.0038319342,0.3027315736,302,20195,20691
22660,-0.1505507827,0.0475781485,0.3026935756,0.0006232113,-0.0030952878,0.3026935756,302,20195,20691
22670,-0.1506221443,0.0477533787,0.3036021590,0.0005518496,-0.0029200576,0.3036021590,305,20195,20706
22680,-0.1501764059,0.0473062955,0.3035647571,0.0009975880,-0.0033671409,0.3035647571,305,20195,20706
22690,-0.1510748416,0.0474157110,0.3035417795,0.0000991523,-0.0032577254,0.3035417795,305,20195,20706
22700,-0.1506908685,0.0475110598,0.3034879267,0.0004831254,-0.0031623766,0.3034879267,305,20195,20706
22710,-0.1509123743,0.0475214273,0.3034286499,0.0002616197,-0.0031520091,0.3034286499,305,20195,20706
22720,-0.1509950310,0.0474187694,0.3036194146,0.0001789629,-0.0032546669,0.3036194146,304,20195,20706
22730,-0.1510102302,0.0485894121,0.3035767674,0.0001637638,-0.0020840243,0.3035767674,304,20195,20706
22740,-0.1509602368,0.0471421927,0.3036271632,0.0002137572,-0.0035312437,0.3036271632,304,20195,20706
22750,-0.1508135647,0.0482979789,0.3036068082,0.0003604293,-0.0023754574,0.3036068082,304,20195,20706
22760,-0.1499683708,0.0467430316,0.3041952252,0.0012056231,-0.0039304048,0.3041952252,305,20195,20706
22770,-0.1498189420,0.0511579439,0.3043046594,0.0013550520,0.0004845075,0.3043046594,305,20195,20706
22780,-0.1504353881,0.0484402515,0.3047059774,0.0007386059,-0.0022331849,0.3047059774,305,20195,20706
22790,-0.1503670067,0.0482587814,0.3046777248,0.0008069873,-0.0024146549,0.3046777248,305,20195,20706
22800,-0.1503326148,0.0482977368,0.3046495616,0.0008413792,-0.0023756996,0.3046495616,303,20195,20706
22810,-0.1504405588,0.0484239981,0.3039309084,0.0007334352,-0.0022494383,0.3039309084,303,20195,20706
22820,-0.1498728395,0.0482219458,0.3038528264,0.0013011545,-0.0024514906,0.3038528264,303,20195,20706
22830,-0.1499321908,0.0506801568,0.3038291633,0.0012418032,0.0000067204,0.3038291633,303,20195,20706
22840,-0.1499695033,0.0505099185,0.3037747443,0.0012044907,-0.0001635179,0.3037747443,303,20195,20706
22850,-0.1499747485,0.0503499322,0.3025518358,0.0011992455,-0.0003235042,0.3025518358,301,20195,20706
22860,-0.1499605179,0.0500913374,0.3023844659,0.0012134761,-0.0005820990,0.3023844659,301,20195,20706
22870,-0.1500227004,0.0498808883,0.3022037148,0.0011512935,-0.0007925481,0.3022037148,301,20195,20706
22880,-0.1500372142,0.0495661385,0.3020136952,0.0011367798,-0.0011072978,0.3020136952,301,20195,20706
22890,-0.1499958336,0.0492479540,0.3010741472,0.0011781603,-0.0014254823,0.3010741472,300,20195,20706
22900,-0.1499787718,0.0492491648,0.3008421659,0.0011952221,-0.0014242716,0.3008421659,300,20195,20706
22910,-0.1498478800,0.0490994863,0.3005937934,0.0013261139,-0.0015739501,0.3005937934,300,20195,20706
22920,-0.1497712582,0.0491356701,0.3003467023,0.0014027357,-0.0015377663,0.3003467023,300,20198,20706
22930,-0.1496914327,0.0492930077,0.3000962734,0.0014825612,-0.0013804287,0.3000962734,300,20198,20706
22940,-0.1496285200,0.0494991839,0.2997900248,0.0015454739,-0.0011742525,0.2997900248,300,20198,20706
22950,-0.1496123523,0.0497621223,0.2995234430,0.0015616417,-0.0009113140,0.2995234430,300,20198,20706
22960,-0.1496036202,0.0499998443,0.2992603183,0.0015703738,-0.0006735921,0.2992603183,300,20198,20706
22970,-0.1496162713,0.0502001680,0.2990035117,0.0015577227,-0.0004732683,0.2990035117,300,20198,20706
22980,-0.1495925486,0.0502665937,0.2995629609,0.0015814453,-0.0004068427,0.2995629609,301,20198,20706
22990,-0.1497630626,0.0502485484,0.2993652821,0.0014109313,-0.0004248880,0.2993652821,301,20198,20706
23000,-0.1498449594,0.0500816740,0.2991733551,0.0013290346,-0.0005917624,0.2991733551,301,20198,20706
23010,-0.1498482823,0.0499255247,0.2989854515,0.0013257116,-0.0007479116,0.2989854515,301,20198,20706
23020,-0.1498210579,0.0497351773,0.2992889583,0.0013529360,-0.0009382591,0.2992889583,300,20198,20706
23030,-0.1497711092,0.0495693274,0.2991465628,0.0014028847,-0.0011041090,0.2991465628,300,20198,20706
23040,-0.1497024894,0.0495209955,0.2990180254,0.0014715046,-0.0011524409,0.2990180254,300,20198,20706
23050,-0.1496441066,0.0495859198,0.2989031971,0.0015298873,-0.0010875165,0.2989031971,300,20198,20706
23060,-0.1495205313,0.0497587882,0.2987925410,0.0016534626,-0.0009146482,0.2987925410,300,20198,20706
23070,-0.1500681639,0.0499905497,0.2983490825,0.0011058301,-0.0006828867,0.2983490825,298,20198,20706
23080,-0.1500060558,0.0502532758,0.2982060313,0.0011679381,-0.0004201606,0.2982060313,298,20198,20706
23090,-0.1500172317,0.0505086631,0.2980606854,0.0011567622,-0.0001647733,0.2980606854,298,20198,20706
23100,-0.1506703943,0.0486732721,0.2979872525,0.0005035996,-0.0020001642,0.2979872525,298,20198,20706
23110,-0.1507172585,0.0487054810,0.2991574407,0.0004567355,-0.0019679554,0.2991574407,301,20198,20706
23120,-0.1506481916,0.0480407551,0.2991056740,0.0005258024,-0.0026326813,0.2991056740,301,20198,20706
23130,-0.1505556405,0.0480697341,0.2990916371,0.0006183535,-0.0026037022,0.2990916371,301,20198,20706
23140,-0.1504113525,0.0481450297,0.2990792692,0.0007626414,-0.0025284067,0.2990792692,301,20198,20706
23150,-0.1502858400,0.0483024605,0.2990640402,0.0008881539,-0.0023709759,0.2990640402,301,20198,20706
23160,-0.1501901895,0.0485168472,0.2998461127,0.0009838045,-0.0021565892,0.2998461127,301,20198,20706
23170,-0.1507867873,0.0481758341,0.2998762131,0.0003872067,-0.0024976023,0.2998762131,301,20198,20699
23180,-0.1508205533,0.0484718084,0.2998965383,0.0003534406,-0.0022016279,0.2998965383,301,20198,20699
23190,-0.1508345306,0.0481196605,0.2999225557,0.0003394634,-0.0025537759,0.2999225557,301,20198,20699
23200,-0.1514777094,0.0482391454,0.3003718853,-0.0003037155,-0.0024342909,0.3003718853,301,20198,20699
23210,-0.1514849067,0.0481784381,0.3004037440,-0.0003109127,-0.0024949983,0.3004037440,301,20198,20699
23220,-0.1514602602,0.0480703115,0.3004114032,-0.0002862662,-0.0026031248,0.3004114032,301,20198,20699
23230,-0.1513750702,0.0479911007,0.3003956378,-0.0002010763,-0.0026823357,0.3003956378,301,20198,20699
23240,-0.1512669772,0.0478876866,0.3018445969,-0.0000929832,-0.0027857497,0.3018445969,304,20198,20699
23250,-0.1518053263,0.0464932397,0.3019066751,-0.0006313324,-0.0041801967,0.3019066751,304,20198,20699
23260,-0.1517450064,0.0464073978,0.3019863963,-0.0005710125,-0.0042660385,0.3019863963,304,20198,20699
23270,-0.1518363655,0.0461927876,0.3020564914,-0.0006623715,-0.0044806488,0.3020564914,304,20198,20699
23280,-0.1522181332,0.0465506241,0.3021408021,-0.0010441393,-0.0041228123,0.3021408021,304,20198,20699
23290,-0.1521137059,0.0468004048,0.3029567003,-0.0009397119,-0.0038730316,0.3029567003,304,20198,20699
23300,-0.1520154923,0.0471172072,0.3030195534,-0.0008414984,-0.0035562292,0.3030195534,304,20198,20699
