Time,X,Y,Z,Gas1L,Gas1R
34700,1.6699236631,0.5576609969,0.3013056219,19233,19100
34800,1.6586751938,0.5586985946,0.3023226261,19233,19100
34900,1.6498187780,0.5593066812,0.3063560724,19227,19100
35000,1.6449573040,0.5596452355,0.3043062985,19227,19100
35100,1.6419966221,0.5591291189,0.3008832335,19227,19109
35200,1.6362721920,0.5587465167,0.2995357513,19227,19109
35300,1.6285271645,0.5571072102,0.2984359860,19227,19109
35400,1.6137269735,0.5577499270,0.2991149127,19236,19109
35500,1.5987464190,0.5554696918,0.3005521297,19236,19109
35600,1.5804958344,0.5550026894,0.3013769984,19236,19109
35700,1.5627512932,0.5539937615,0.3029511571,19236,19109
35800,1.5512853861,0.5540108085,0.3047370017,19236,19109
35900,1.5425561666,0.5544484258,0.3029443920,19237,19109
36000,1.5391327143,0.5554187298,0.3012462258,19237,19109
36100,1.5360893011,0.5556069016,0.2981609106,19237,19119
36200,1.5349454880,0.5576580167,0.2963989675,19237,19119
36300,1.5314104557,0.5577205420,0.2979269624,19237,19119
36400,1.5244613886,0.5518437624,0.2981308997,19243,19119
36500,1.5085783005,0.5517266393,0.2994529605,19243,19119
36600,1.4923464060,0.5493629575,0.2977761030,19243,19125
36700,1.4730775356,0.5489214063,0.2982352078,19243,19125
36800,1.4596648216,0.5492867231,0.2998535037,19243,19125
36900,1.4476577044,0.5497970581,0.3020079434,19241,19125
37000,1.4413869381,0.5501583815,0.3028505147,19241,19125
37100,1.4383841753,0.5503573418,0.3040033281,19241,19123
37200,1.4364739656,0.5503398776,0.3051819205,19241,19123
37300,1.4325456619,0.5512415171,0.3025938570,19241,19123
37400,1.4245020151,0.5505679250,0.3043897748,19240,19123
37500,1.4121172428,0.5514262319,0.3013497889,19240,19123
37600,1.3963438272,0.5515825152,0.3001714051,19240,19117
37700,1.3777928352,0.5520958304,0.2984592021,19240,19117
37800,1.3622236252,0.5528327823,0.3010205925,19240,19117
37900,1.3524782658,0.5536094904,0.3019117415,19246,19117
38000,1.3454272747,0.5551138520,0.3033775687,19246,19117
38100,1.3419370651,0.5555219054,0.3024670482,19246,19126
38200,1.3389533758,0.5565053821,0.3022425175,19246,19126
38300,1.3342629671,0.5575630665,0.2983318269,19246,19126
38400,1.3273776770,0.5566402078,0.3006259799,19245,19126
38500,1.3142988682,0.5579965711,0.3014217317,19245,19126
38600,1.2968467474,0.5575253367,0.2991277575,19245,19133
38700,1.2803376913,0.5586264133,0.2955702245,19245,19133
38800,1.2637826204,0.5591290593,0.2961991429,19245,19133
38900,1.2523345947,0.5596748590,0.2988509834,19245,19133
39000,1.2461743355,0.5601361394,0.2995220721,19245,19133
39100,1.2413651943,0.5603796840,0.2996212542,19245,19140
39200,1.2387630939,0.5600320697,0.2992982864,19245,19140
39300,1.2361299992,0.5578683615,0.2989071012,19245,19140
39400,1.2276190519,0.5589380860,0.3010298908,19241,19140
39500,1.2158446312,0.5595218539,0.3033220172,19241,19140
39600,1.2001562119,0.5585033298,0.3014575541,19241,19150
39700,1.1841254234,0.5572756529,0.3015578687,19241,19150
39800,1.1676839590,0.5573119521,0.3011749089,19241,19150
39900,1.1548765898,0.5574732423,0.3001361191,19238,19150
40000,1.1470974684,0.5568780899,0.3033725023,19238,19150
40100,1.1415112019,0.5554553270,0.3004609346,19238,19154
40200,1.1370353699,0.5541855693,0.3002773821,19238,19154
40300,1.1343879700,0.5529303551,0.2999885082,19238,19154
40400,1.1283165216,0.5512594581,0.3002389073,19245,19154
40500,1.1187753677,0.5496510863,0.3010408282,19245,19154
40600,1.1023683548,0.5469673276,0.2991623580,19245,19156
40700,1.0854768753,0.5451368690,0.2992808223,19245,19156
40800,1.0689438581,0.5442569256,0.2977727950,19245,19156
40900,1.0556266308,0.5434612632,0.2972866893,19241,19156
41000,1.0458328724,0.5434149504,0.2986834943,19241,19156
41100,1.0411092043,0.5438936353,0.2978841066,19241,19164
41200,1.0383489132,0.5425314307,0.2977355123,19241,19164
41300,1.0352382660,0.5423408747,0.2991834581,19241,19164
41400,1.0279955864,0.5424579382,0.2999310791,19239,19164
41500,1.0194156170,0.5416036844,0.2995386124,19239,19164
41600,1.0025788546,0.5414338112,0.3009799421,19239,19163
41700,0.9892588854,0.5405635238,0.3004073203,19239,19163
41800,0.9688578844,0.5398547649,0.3004596531,19239,19163
41900,0.9545965791,0.5376907587,0.3047954142,19234,19163
42000,0.9458857179,0.5376473665,0.3061040938,19234,19163
42100,0.9397975206,0.5360563397,0.3056015968,19234,19164
42200,0.9344977736,0.5338232517,0.3036630154,19234,19164
42300,0.9315028191,0.5335484743,0.3015190661,19234,19164
42400,0.9264882207,0.5323899388,0.2999359071,19237,19164
42500,0.9169640541,0.5323401690,0.3011895716,19237,19164
42600,0.9013856053,0.5330668092,0.3022323549,19237,19173
42700,0.8845174909,0.5335808396,0.3046545684,19237,19173
