Time,X,Y,Z,Gas1L,Gas1R
28400,1.3911787271,0.6597690582,0.9456416368,17308,18141
28500,1.3864705563,0.6599934101,0.9456503391,17308,18141
28600,1.3724223375,0.6611962318,0.9493644238,17308,18153
28700,1.3676251173,0.6530820727,0.9489902854,17308,18153
28800,1.3550540209,0.6513037682,0.9486761689,17410,18153
28900,1.3423006535,0.6498388052,0.9504597783,17410,18153
29000,1.3242955208,0.6497431993,0.9502729774,17410,18153
29100,1.3162975311,0.6484978199,0.9496586919,17410,18146
29200,1.3049740791,0.6454347968,0.9484364986,17410,18146
29300,1.2936899662,0.6445925236,0.9498372674,17521,18146
29400,1.2901018858,0.6447787285,0.9499598145,17521,18146
29500,1.2814931870,0.6440144777,0.9507071972,17521,18146
29600,1.2728168964,0.6422404051,0.9504874349,17521,18151
29700,1.2604904175,0.6400195956,0.9494328499,17521,18151
29800,1.2454507351,0.6404199004,0.9489873648,17618,18151
29900,1.2327734232,0.6447026730,0.9504305720,17618,18151
30000,1.2190829515,0.6429194212,0.9523617029,17618,18151
30100,1.2093516588,0.6416783929,0.9510604739,17618,18155
30200,1.2009595633,0.6416893005,0.9490760565,17618,18155
30300,1.1943758726,0.6445142627,0.9494783878,17694,18155
30400,1.1891051531,0.6427872181,0.9477043748,17694,18155
30500,1.1814267635,0.6415202618,0.9483574629,17694,18155
30600,1.1745293140,0.6433933973,0.9504479766,17694,18154
30700,1.1647483110,0.6452876329,0.9492356777,17694,18154
30800,1.1582168341,0.6412836909,0.9507582784,17754,18154
30900,1.1421482563,0.6458167434,0.9494465590,17754,18154
31000,1.1291730404,0.6436945796,0.9514428973,17754,18154
31100,1.1184375286,0.6425608993,0.9510213137,17754,18161
31200,1.1070064306,0.6369254589,0.9498087168,17754,18161
31300,1.1018055677,0.6368253231,0.9467041492,17817,18161
31400,1.0881623030,0.6360322237,0.9470144510,17817,18161
31500,1.0786495209,0.6346724033,0.9498093128,17817,18161
31600,1.0747016668,0.6354538202,0.9505686164,17817,18167
31700,1.0722080469,0.6324675679,0.9522911906,17817,18167
31800,1.0585147142,0.6333774924,0.9508915544,17862,18167
31900,1.0482800007,0.6282233596,0.9508992434,17862,18167
32000,1.0327625275,0.6256066561,0.9501196742,17862,18167
32100,1.0195930004,0.6233346462,0.9476747513,17862,18169
32200,1.0093102455,0.6240355372,0.9478011727,17862,18169
32300,1.0043547153,0.6246231794,0.9485831857,17898,18169
32400,0.9973710775,0.6272929311,0.9503397346,17898,18169
32500,0.9920150042,0.6280757189,0.9511584044,17898,18169
32600,0.9888095856,0.6278874874,0.9519029856,17898,18163
32700,0.9772732854,0.6274542212,0.9548608661,17898,18163
32800,0.9647281766,0.6270743012,0.9527657032,17931,18163
32900,0.9571731091,0.6267664433,0.9505488276,17931,18163
33000,0.9391314983,0.6220852137,0.9509088993,17931,18163
33100,0.9256183505,0.6196892858,0.9506444335,17931,18168
33200,0.9101862311,0.6167646646,0.9526121616,17931,18168
33300,0.9039852619,0.6187902093,0.9496469498,17959,18168
33400,0.9004998803,0.6189013124,0.9503674507,17959,18168
33500,0.8901519775,0.6169950366,0.9534811974,17959,18168
33600,0.8861830831,0.6197230816,0.9550665021,17959,18165
33700,0.8799126744,0.6233741641,0.9532562494,17959,18165
33800,0.8683355451,0.6233742833,0.9492107034,17995,18165
33900,0.8558286428,0.6211151481,0.9463282228,17995,18165
34000,0.8437624574,0.6190872788,0.9457644224,17995,18165
34100,0.8250132799,0.6219809055,0.9492501616,17995,18169
34200,0.8127372861,0.6266149879,0.9489743114,17995,18169
