Time,X,Y,Z,Gas1L,Gas1R
37000,0.4077338278,0.7595565915,0.9480063319,18527,18375
37100,0.3895937204,0.7566592693,0.9499436617,18527,18375
37200,0.3745861650,0.7554507852,0.9528414607,18527,18375
37300,0.3604850173,0.7516335249,0.9532724619,18522,18375
37400,0.3560700119,0.7541574240,0.9506179094,18522,18375
37500,0.3460213542,0.7534871697,0.9482234716,18522,18376
37600,0.3421410620,0.7517052889,0.9496910572,18522,18376
37700,0.3370725214,0.7508144975,0.9490728974,18522,18376
37800,0.3270287812,0.7507860065,0.9516023397,18521,18376
37900,0.3124028742,0.7490599155,0.9514864683,18521,18376
38000,0.3015109301,0.7450879812,0.9489825964,18521,18377
38100,0.2888531983,0.7403411269,0.9460524917,18521,18377
38200,0.2697520554,0.7380182743,0.9471722841,18521,18377
38300,0.2608281970,0.7363651991,0.9480050206,18515,18377
38400,0.2533205748,0.7316636443,0.9464853406,18515,18377
38500,0.2353640050,0.7358620763,0.9460467100,18515,18378
38601,0.2373581082,0.7318193913,0.9481630921,18515,18378
38700,0.2312746495,0.7331991792,0.9499500990,18515,18378
38800,0.2203536332,0.7325385213,0.9522364736,18519,18378
38901,0.2073643804,0.7317622900,0.9505610466,18519,18378
39000,0.1951605529,0.7314464450,0.9504880309,18519,18381
39100,0.1748611629,0.7306349277,0.9466363192,18519,18381
39201,0.1582597047,0.7350862622,0.9483771920,18519,18381
39300,0.1487046182,0.7336572409,0.9502282143,18509,18381
39400,0.1390855014,0.7294233441,0.9493140578,18509,18381
39501,0.1284172088,0.7267209888,0.9503553510,18509,18381
39600,0.1240734458,0.7227925658,0.9530476928,18509,18381
39700,0.1178916097,0.7283292413,0.9534633160,18509,18381
39801,0.1081228703,0.7299640775,0.9512048364,18511,18381
39900,0.0967515260,0.7310944796,0.9513535500,18511,18381
40000,0.0880208462,0.7323927879,0.9533251524,18511,18386
40100,0.0692502484,0.7433590293,0.9536128640,18511,18386
40200,0.0576612428,0.7462374568,0.9499689341,18511,18386
40300,0.0402421393,0.7495068312,0.9502545595,18500,18386
40400,0.0268890690,0.7406282425,0.9495891333,18500,18386
40500,0.0217130501,0.7477117777,0.9486880898,18500,18384
40600,0.0155823492,0.7385305762,0.9500035644,18500,18384
40700,0.0160988104,0.7492977977,0.9459168315,18500,18384
40800,0.0153926993,0.7603783011,0.9498945475,18502,18384
40900,0.0168082938,0.7752822638,0.9521254897,18502,18384
41000,0.0172850788,0.7966335416,0.9553681016,18502,18388
41100,0.0193862487,0.8010421991,0.9599418640,18502,18388
41200,0.0171971358,0.8206841350,0.9638838172,18502,18388
41300,0.0203905813,0.8284663558,0.9649462104,18509,18388
41400,0.0197818112,0.8327813148,0.9588410854,18509,18388
41500,0.0222658962,0.8370215297,0.9524640441,18509,18392
41600,0.0269014295,0.8508174419,0.9472126961,18509,18392
41700,0.0254165009,0.8481856585,0.9401449561,18509,18392
41800,0.0263412651,0.8492318988,0.9429107904,18499,18392
41900,0.0230537876,0.8679170609,0.9494459033,18499,18392
42000,0.0218548700,0.8870128989,0.9542609453,18499,18395
42100,0.0229069944,0.9037281275,0.9557620287,18499,18395
42200,0.0227460247,0.9269357920,0.9599158764,18499,18395
42300,0.0213928483,0.9298071861,0.9603581429,18497,18395
42400,0.0242703278,0.9417946339,0.9548088908,18497,18395
42500,0.0217159521,0.9526165128,0.9497970343,18497,18391
42600,0.0197672676,0.9570500851,0.9472431540,18497,18391
42700,0.0169636495,0.9558764100,0.9433410168,18497,18391
42800,0.0239414889,0.9619842768,0.9437910318,18483,18391
42900,0.0245574359,0.9664776325,0.9468732476,18483,18391
43000,0.0246312600,0.9802086353,0.9520549178,18483,18375
43100,0.0241527427,0.9967945218,0.9563301802,18483,18375
43200,0.0259289108,1.0144169331,0.9671595097,18483,18375
43300,0.0269244537,1.0391774178,0.9717837572,18472,18375
43401,0.0238001198,1.0475902557,0.9695365429,18472,18375
43500,0.0227733664,1.0582134724,0.9625083208,18472,18370
43600,0.0244295541,1.0695374012,0.9538663030,18472,18370
43700,0.0176795218,1.0684801340,0.9451553822,18472,18370
43800,0.0177180171,1.0698342323,0.9396069050,18442,18370
43900,0.0189047623,1.0775443316,0.9428371787,18442,18370
44001,0.0207577217,1.0890491009,0.9504737258,18442,18364
44100,0.0211684611,1.1098792553,0.9550617933,18442,18364
44200,0.0203290246,1.1278711557,0.9584329724,18442,18364
44300,0.0251152217,1.1418150663,0.9601066709,18440,18364
44400,0.0271636490,1.1520562172,0.9609914422,18440,18364
44500,0.0280553438,1.1576310396,0.9628968239,18440,18355
44600,0.0303676557,1.1639970541,0.9603144526,18440,18355
44700,0.0340606309,1.1685026884,0.9530564547,18440,18355
44800,0.0330311619,1.1754153967,0.9478164911,18433,18355
44900,0.0340271555,1.1848396063,0.9465088844,18433,18355
45000,0.0357742980,1.1917166710,0.9492204785,18433,18342
45100,0.0385412946,1.2010077238,0.9505633712,18433,18342
45200,0.0359519199,1.2308398485,0.9568575621,18433,18342
45300,0.0397954173,1.2454428673,0.9601736665,18422,18342
45400,0.0416332074,1.2629578114,0.9682909846,18422,18342
45501,0.0419000201,1.2706927061,0.9623489976,18422,18338
45600,0.0411219597,1.2765927315,0.9574404955,18422,18338
45700,0.0546733923,1.2852865458,0.9496590495,18422,18338
45800,0.0669579953,1.2887810469,0.9447544217,18409,18338
45900,0.0681220740,1.2877361774,0.9446379542,18409,18338
46000,0.0771934465,1.2902601957,0.9479507804,18409,18334
46101,0.0940251648,1.2869707346,0.9516196847,18409,18334
